model,cycle_idx,request_idx,t_start,t_end,latency_ms,ok,status,error
dsllama-8b,21,0,2026-07-10T09:10:23.118566Z,2026-07-10T09:10:23.149584Z,31.018,True,200,
dsllama-8b,21,1,2026-07-10T09:10:23.618694Z,2026-07-10T09:10:23.648175Z,29.481,True,200,
dsllama-8b,21,2,2026-07-10T09:10:24.118639Z,2026-07-10T09:10:24.148880Z,30.241,True,200,
dsllama-8b,21,3,2026-07-10T09:10:24.618603Z,2026-07-10T09:10:24.643068Z,24.465,True,200,
dsllama-8b,21,4,2026-07-10T09:10:25.118610Z,2026-07-10T09:10:25.145925Z,27.314,True,200,
dsllama-8b,21,5,2026-07-10T09:10:25.618594Z,2026-07-10T09:10:25.648400Z,29.806,True,200,
dsllama-8b,21,6,2026-07-10T09:10:26.118570Z,2026-07-10T09:10:26.144158Z,25.588,True,200,
dsllama-8b,21,7,2026-07-10T09:10:26.618645Z,2026-07-10T09:10:26.645623Z,26.978,True,200,
dsllama-8b,21,8,2026-07-10T09:10:27.118695Z,2026-07-10T09:10:27.145465Z,26.769,True,200,
dsllama-8b,21,9,2026-07-10T09:10:27.618624Z,2026-07-10T09:10:27.644357Z,25.733,True,200,
dsllama-8b,21,10,2026-07-10T09:10:28.118661Z,2026-07-10T09:10:28.145522Z,26.861,True,200,
dsllama-8b,21,11,2026-07-10T09:10:28.618689Z,2026-07-10T09:10:28.644904Z,26.215,True,200,
dsllama-8b,21,12,2026-07-10T09:10:29.118643Z,2026-07-10T09:10:29.149161Z,30.518,True,200,
dsllama-8b,21,13,2026-07-10T09:10:29.618684Z,2026-07-10T09:10:29.643470Z,24.786,True,200,
dsllama-8b,21,14,2026-07-10T09:10:30.118606Z,2026-07-10T09:10:30.148751Z,30.146,True,200,
dsllama-8b,21,15,2026-07-10T09:10:30.618614Z,2026-07-10T09:10:30.648006Z,29.392,True,200,
dsllama-8b,21,16,2026-07-10T09:10:31.118589Z,2026-07-10T09:10:31.145180Z,26.591,True,200,
dsllama-8b,21,17,2026-07-10T09:10:31.618727Z,2026-07-10T09:10:31.655303Z,36.576,True,200,
dsllama-8b,21,18,2026-07-10T09:10:32.118754Z,2026-07-10T09:10:32.149100Z,30.346,True,200,
dsllama-8b,21,19,2026-07-10T09:10:32.618655Z,2026-07-10T09:10:32.650743Z,32.088,True,200,
dsllama-8b,21,20,2026-07-10T09:10:33.118624Z,2026-07-10T09:10:33.148073Z,29.449,True,200,
dsllama-8b,21,21,2026-07-10T09:10:33.618646Z,2026-07-10T09:10:33.649594Z,30.948,True,200,
dsllama-8b,21,22,2026-07-10T09:10:34.118663Z,2026-07-10T09:10:34.148671Z,30.008,True,200,
dsllama-8b,21,23,2026-07-10T09:10:34.618686Z,2026-07-10T09:10:34.648498Z,29.811,True,200,
dsllama-8b,21,24,2026-07-10T09:10:35.118753Z,2026-07-10T09:10:35.149055Z,30.302,True,200,
dsllama-8b,21,25,2026-07-10T09:10:35.618792Z,2026-07-10T09:10:35.648147Z,29.356,True,200,
dsllama-8b,21,26,2026-07-10T09:10:36.118700Z,2026-07-10T09:10:36.145081Z,26.381,True,200,
dsllama-8b,21,27,2026-07-10T09:10:36.618657Z,2026-07-10T09:10:36.649098Z,30.441,True,200,
dsllama-8b,21,28,2026-07-10T09:10:37.118588Z,2026-07-10T09:10:37.144379Z,25.791,True,200,
dsllama-8b,21,29,2026-07-10T09:10:37.618665Z,2026-07-10T09:10:37.648057Z,29.392,True,200,
dsllama-8b,21,30,2026-07-10T09:10:38.118744Z,2026-07-10T09:10:38.144934Z,26.19,True,200,
dsllama-8b,21,31,2026-07-10T09:10:38.618711Z,2026-07-10T09:10:38.648908Z,30.197,True,200,
dsllama-8b,21,32,2026-07-10T09:10:39.118683Z,2026-07-10T09:10:39.142681Z,23.998,True,200,
dsllama-8b,21,33,2026-07-10T09:10:39.618622Z,2026-07-10T09:10:39.643479Z,24.857,True,200,
dsllama-8b,21,34,2026-07-10T09:10:40.118676Z,2026-07-10T09:10:40.149576Z,30.9,True,200,
dsllama-8b,21,35,2026-07-10T09:10:40.618626Z,2026-07-10T09:10:40.644100Z,25.474,True,200,
dsllama-8b,21,36,2026-07-10T09:10:41.118698Z,2026-07-10T09:10:41.149110Z,30.411,True,200,
dsllama-8b,21,37,2026-07-10T09:10:41.618751Z,2026-07-10T09:10:41.646618Z,27.867,True,200,
dsllama-8b,21,38,2026-07-10T09:10:42.118617Z,2026-07-10T09:10:42.149130Z,30.513,True,200,
dsllama-8b,21,39,2026-07-10T09:10:42.618706Z,2026-07-10T09:10:42.648901Z,30.195,True,200,
dsllama-8b,21,40,2026-07-10T09:10:43.118630Z,2026-07-10T09:10:43.143042Z,24.412,True,200,
dsllama-8b,21,41,2026-07-10T09:10:43.618750Z,2026-07-10T09:10:43.650007Z,31.258,True,200,
dsllama-8b,21,42,2026-07-10T09:10:44.118703Z,2026-07-10T09:10:44.148999Z,30.296,True,200,
dsllama-8b,21,43,2026-07-10T09:10:44.618730Z,2026-07-10T09:10:44.648492Z,29.762,True,200,
dsllama-8b,21,44,2026-07-10T09:10:45.118618Z,2026-07-10T09:10:45.148600Z,29.982,True,200,
dsllama-8b,21,45,2026-07-10T09:10:45.618804Z,2026-07-10T09:10:45.644645Z,25.842,True,200,
dsllama-8b,21,46,2026-07-10T09:10:46.118638Z,2026-07-10T09:10:46.143597Z,24.96,True,200,
dsllama-8b,21,47,2026-07-10T09:10:46.618744Z,2026-07-10T09:10:46.644859Z,26.114,True,200,
dsllama-8b,21,48,2026-07-10T09:10:47.118759Z,2026-07-10T09:10:47.144632Z,25.873,True,200,
dsllama-8b,21,49,2026-07-10T09:10:47.618657Z,2026-07-10T09:10:47.644516Z,25.859,True,200,
dsllama-8b,21,50,2026-07-10T09:10:48.118695Z,2026-07-10T09:10:48.149458Z,30.762,True,200,
dsllama-8b,21,51,2026-07-10T09:10:48.618678Z,2026-07-10T09:10:48.648132Z,29.454,True,200,
dsllama-8b,21,52,2026-07-10T09:10:49.118856Z,2026-07-10T09:10:49.149245Z,30.389,True,200,
dsllama-8b,21,53,2026-07-10T09:10:49.618732Z,2026-07-10T09:10:49.648714Z,29.982,True,200,
dsllama-8b,21,54,2026-07-10T09:10:50.118683Z,2026-07-10T09:10:50.145118Z,26.435,True,200,
dsllama-8b,21,55,2026-07-10T09:10:50.618711Z,2026-07-10T09:10:50.648483Z,29.773,True,200,
dsllama-8b,21,56,2026-07-10T09:10:51.118710Z,2026-07-10T09:10:51.148627Z,29.917,True,200,
dsllama-8b,21,57,2026-07-10T09:10:51.618749Z,2026-07-10T09:10:51.648551Z,29.802,True,200,
dsllama-8b,21,58,2026-07-10T09:10:52.118668Z,2026-07-10T09:10:52.148631Z,29.963,True,200,
dsllama-8b,21,59,2026-07-10T09:10:52.618769Z,2026-07-10T09:10:52.649511Z,30.742,True,200,
dsllama-8b,21,60,2026-07-10T09:10:53.118654Z,2026-07-10T09:10:53.148083Z,29.429,True,200,
dsllama-8b,21,61,2026-07-10T09:10:53.618736Z,2026-07-10T09:10:56.360023Z,2741.287,True,200,
dsllama-8b,21,62,2026-07-10T09:10:54.118721Z,2026-07-10T09:10:56.360902Z,2242.181,True,200,
dsllama-8b,21,63,2026-07-10T09:10:54.618830Z,2026-07-10T09:10:54.623513Z,4.683,False,500,
dsllama-8b,21,64,2026-07-10T09:10:55.118743Z,2026-07-10T09:10:55.123192Z,4.449,False,500,
dsllama-8b,21,65,2026-07-10T09:10:55.618743Z,2026-07-10T09:10:55.623123Z,4.38,False,500,
dsllama-8b,21,66,2026-07-10T09:10:56.118701Z,2026-07-10T09:10:56.123403Z,4.702,False,500,
dsllama-8b,21,67,2026-07-10T09:10:56.618676Z,2026-07-10T09:10:56.643885Z,25.21,True,200,
dsllama-8b,21,68,2026-07-10T09:10:57.118631Z,2026-07-10T09:10:57.149588Z,30.957,True,200,
dsllama-8b,21,69,2026-07-10T09:10:57.618646Z,2026-07-10T09:10:57.648423Z,29.778,True,200,
dsllama-8b,21,70,2026-07-10T09:10:58.118679Z,2026-07-10T09:10:58.148780Z,30.101,True,200,
dsllama-8b,21,71,2026-07-10T09:10:58.618704Z,2026-07-10T09:10:58.648779Z,30.075,True,200,
dsllama-8b,21,72,2026-07-10T09:10:59.118708Z,2026-07-10T09:10:59.149291Z,30.583,True,200,
dsllama-8b,21,73,2026-07-10T09:10:59.618771Z,2026-07-10T09:10:59.648531Z,29.761,True,200,
dsllama-8b,21,74,2026-07-10T09:11:00.118662Z,2026-07-10T09:11:00.147961Z,29.299,True,200,
dsllama-8b,21,75,2026-07-10T09:11:00.618610Z,2026-07-10T09:11:00.648657Z,30.047,True,200,
dsllama-8b,21,76,2026-07-10T09:11:01.118771Z,2026-07-10T09:11:01.149094Z,30.323,True,200,
dsllama-8b,21,77,2026-07-10T09:11:01.618698Z,2026-07-10T09:11:01.644682Z,25.983,True,200,
dsllama-8b,21,78,2026-07-10T09:11:02.118616Z,2026-07-10T09:11:02.147719Z,29.103,True,200,
dsllama-8b,21,79,2026-07-10T09:11:02.618625Z,2026-07-10T09:11:02.645918Z,27.293,True,200,
dsllama-8b,21,80,2026-07-10T09:11:03.118631Z,2026-07-10T09:11:03.148561Z,29.93,True,200,
dsllama-8b,21,81,2026-07-10T09:11:03.618580Z,2026-07-10T09:11:03.649398Z,30.818,True,200,
dsllama-8b,21,82,2026-07-10T09:11:04.118707Z,2026-07-10T09:11:04.143492Z,24.785,True,200,
dsllama-8b,21,83,2026-07-10T09:11:04.618636Z,2026-07-10T09:11:04.644439Z,25.803,True,200,
dsllama-8b,21,84,2026-07-10T09:11:05.118570Z,2026-07-10T09:11:05.148520Z,29.949,True,200,
dsllama-8b,21,85,2026-07-10T09:11:05.618621Z,2026-07-10T09:11:05.645667Z,27.046,True,200,
dsllama-8b,21,86,2026-07-10T09:11:06.118675Z,2026-07-10T09:11:06.144548Z,25.873,True,200,
dsllama-8b,21,87,2026-07-10T09:11:06.618575Z,2026-07-10T09:11:06.648726Z,30.15,True,200,
dsllama-8b,21,88,2026-07-10T09:11:07.118578Z,2026-07-10T09:11:07.146376Z,27.798,True,200,
dsllama-8b,21,89,2026-07-10T09:11:07.618563Z,2026-07-10T09:11:07.649502Z,30.939,True,200,
dsllama-8b,21,90,2026-07-10T09:11:08.118714Z,2026-07-10T09:11:08.146030Z,27.316,True,200,
dsllama-8b,21,91,2026-07-10T09:11:08.618639Z,2026-07-10T09:11:08.644893Z,26.254,True,200,
dsllama-8b,21,92,2026-07-10T09:11:09.118600Z,2026-07-10T09:11:09.149675Z,31.074,True,200,
dsllama-8b,21,93,2026-07-10T09:11:09.618613Z,2026-07-10T09:11:09.649959Z,31.346,True,200,
dsllama-8b,21,94,2026-07-10T09:11:10.118596Z,2026-07-10T09:11:10.153050Z,34.455,True,200,
dsllama-8b,21,95,2026-07-10T09:11:10.618536Z,2026-07-10T09:11:10.649117Z,30.581,True,200,
dsllama-8b,21,96,2026-07-10T09:11:11.118674Z,2026-07-10T09:11:11.149487Z,30.813,True,200,
dsllama-8b,21,97,2026-07-10T09:11:11.618590Z,2026-07-10T09:11:11.643276Z,24.686,True,200,
dsllama-8b,21,98,2026-07-10T09:11:12.118563Z,2026-07-10T09:11:12.149305Z,30.742,True,200,
dsllama-8b,21,99,2026-07-10T09:11:12.618566Z,2026-07-10T09:11:12.644326Z,25.76,True,200,
dsllama-8b,21,100,2026-07-10T09:11:13.118699Z,2026-07-10T09:11:13.144328Z,25.63,True,200,
dsllama-8b,21,101,2026-07-10T09:11:13.618569Z,2026-07-10T09:11:13.643362Z,24.794,True,200,
dsllama-8b,21,102,2026-07-10T09:11:14.118629Z,2026-07-10T09:11:14.148636Z,30.007,True,200,
dsllama-8b,21,103,2026-07-10T09:11:14.618638Z,2026-07-10T09:11:14.648512Z,29.874,True,200,
dsllama-8b,21,104,2026-07-10T09:11:15.118581Z,2026-07-10T09:11:15.144377Z,25.796,True,200,
dsllama-8b,21,105,2026-07-10T09:11:15.618573Z,2026-07-10T09:11:15.643790Z,25.218,True,200,
dsllama-8b,21,106,2026-07-10T09:11:16.118539Z,2026-07-10T09:11:16.148211Z,29.672,True,200,
dsllama-8b,21,107,2026-07-10T09:11:16.618580Z,2026-07-10T09:11:16.649652Z,31.072,True,200,
dsllama-8b,21,108,2026-07-10T09:11:17.118522Z,2026-07-10T09:11:17.147572Z,29.051,True,200,
dsllama-8b,21,109,2026-07-10T09:11:17.618648Z,2026-07-10T09:11:17.644616Z,25.968,True,200,
dsllama-8b,21,110,2026-07-10T09:11:18.118685Z,2026-07-10T09:11:18.144735Z,26.05,True,200,
dsllama-8b,21,111,2026-07-10T09:11:18.618576Z,2026-07-10T09:11:18.646965Z,28.389,True,200,
dsllama-8b,21,112,2026-07-10T09:11:19.118569Z,2026-07-10T09:11:19.148079Z,29.51,True,200,
dsllama-8b,21,113,2026-07-10T09:11:19.618694Z,2026-07-10T09:11:19.648155Z,29.462,True,200,
dsllama-8b,21,114,2026-07-10T09:11:20.118713Z,2026-07-10T09:11:20.149849Z,31.136,True,200,
dsllama-8b,21,115,2026-07-10T09:11:20.618609Z,2026-07-10T09:11:20.645516Z,26.908,True,200,
dsllama-8b,21,116,2026-07-10T09:11:21.118620Z,2026-07-10T09:11:21.148722Z,30.102,True,200,
dsllama-8b,21,117,2026-07-10T09:11:21.618596Z,2026-07-10T09:11:21.648062Z,29.466,True,200,
dsllama-8b,21,118,2026-07-10T09:11:22.118775Z,2026-07-10T09:11:22.145195Z,26.419,True,200,
dsllama-8b,21,119,2026-07-10T09:11:22.618717Z,2026-07-10T09:11:22.649931Z,31.214,True,200,
dsllama-8b,21,120,2026-07-10T09:11:23.118612Z,2026-07-10T09:11:23.145509Z,26.897,True,200,
dsllama-8b,21,121,2026-07-10T09:11:23.618643Z,2026-07-10T09:11:23.645254Z,26.612,True,200,
dsllama-8b,21,122,2026-07-10T09:11:24.118807Z,2026-07-10T09:11:24.146091Z,27.285,True,200,
dsllama-8b,21,123,2026-07-10T09:11:24.618665Z,2026-07-10T09:11:24.646927Z,28.262,True,200,
dsllama-8b,21,124,2026-07-10T09:11:25.118616Z,2026-07-10T09:11:25.148556Z,29.94,True,200,
dsllama-8b,21,125,2026-07-10T09:11:25.618631Z,2026-07-10T09:11:25.644157Z,25.526,True,200,
dsllama-8b,21,126,2026-07-10T09:11:26.118594Z,2026-07-10T09:11:26.143957Z,25.363,True,200,
dsllama-8b,21,127,2026-07-10T09:11:26.618706Z,2026-07-10T09:11:26.648189Z,29.483,True,200,
dsllama-8b,21,128,2026-07-10T09:11:27.118674Z,2026-07-10T09:11:27.144741Z,26.067,True,200,
dsllama-8b,21,129,2026-07-10T09:11:27.618663Z,2026-07-10T09:11:27.647535Z,28.872,True,200,
dsllama-8b,22,0,2026-07-10T09:11:27.793772Z,2026-07-10T09:11:27.818082Z,24.31,True,200,
dsllama-8b,22,1,2026-07-10T09:11:28.294048Z,2026-07-10T09:11:28.330549Z,36.5,True,200,
dsllama-8b,22,2,2026-07-10T09:11:28.793972Z,2026-07-10T09:11:28.827087Z,33.114,True,200,
dsllama-8b,22,3,2026-07-10T09:11:29.293991Z,2026-07-10T09:11:29.321115Z,27.124,True,200,
dsllama-8b,22,4,2026-07-10T09:11:29.794062Z,2026-07-10T09:11:29.824700Z,30.638,True,200,
dsllama-8b,22,5,2026-07-10T09:11:30.293963Z,2026-07-10T09:11:30.330116Z,36.153,True,200,
dsllama-8b,22,6,2026-07-10T09:11:30.794001Z,2026-07-10T09:11:30.820866Z,26.865,True,200,
dsllama-8b,22,7,2026-07-10T09:11:31.293952Z,2026-07-10T09:11:31.321288Z,27.336,True,200,
dsllama-8b,22,8,2026-07-10T09:11:31.793907Z,2026-07-10T09:11:31.825288Z,31.382,True,200,
dsllama-8b,22,9,2026-07-10T09:11:32.293863Z,2026-07-10T09:11:32.329034Z,35.171,True,200,
dsllama-8b,22,10,2026-07-10T09:11:32.793957Z,2026-07-10T09:11:32.829212Z,35.254,True,200,
dsllama-8b,22,11,2026-07-10T09:11:33.293925Z,2026-07-10T09:11:33.326407Z,32.483,True,200,
dsllama-8b,22,12,2026-07-10T09:11:33.793867Z,2026-07-10T09:11:33.819253Z,25.386,True,200,
dsllama-8b,22,13,2026-07-10T09:11:34.293888Z,2026-07-10T09:11:34.319564Z,25.676,True,200,
dsllama-8b,22,14,2026-07-10T09:11:34.793958Z,2026-07-10T09:11:34.825003Z,31.045,True,200,
dsllama-8b,22,15,2026-07-10T09:11:35.293879Z,2026-07-10T09:11:35.326894Z,33.015,True,200,
dsllama-8b,22,16,2026-07-10T09:11:35.793993Z,2026-07-10T09:11:35.819192Z,25.199,True,200,
dsllama-8b,22,17,2026-07-10T09:11:36.293955Z,2026-07-10T09:11:36.328520Z,34.566,True,200,
dsllama-8b,22,18,2026-07-10T09:11:36.793949Z,2026-07-10T09:11:36.820052Z,26.103,True,200,
dsllama-8b,22,19,2026-07-10T09:11:37.293930Z,2026-07-10T09:11:37.332291Z,38.361,True,200,
dsllama-8b,22,20,2026-07-10T09:11:37.793979Z,2026-07-10T09:11:37.825350Z,31.37,True,200,
dsllama-8b,22,21,2026-07-10T09:11:38.293974Z,2026-07-10T09:11:38.329652Z,35.679,True,200,
dsllama-8b,22,22,2026-07-10T09:11:38.793989Z,2026-07-10T09:11:38.820199Z,26.21,True,200,
dsllama-8b,22,23,2026-07-10T09:11:39.293964Z,2026-07-10T09:11:39.320260Z,26.296,True,200,
dsllama-8b,22,24,2026-07-10T09:11:39.793890Z,2026-07-10T09:11:39.822035Z,28.145,True,200,
dsllama-8b,22,25,2026-07-10T09:11:40.293817Z,2026-07-10T09:11:40.320379Z,26.561,True,200,
dsllama-8b,22,26,2026-07-10T09:11:40.793868Z,2026-07-10T09:11:40.824844Z,30.976,True,200,
dsllama-8b,22,27,2026-07-10T09:11:41.293872Z,2026-07-10T09:11:41.325421Z,31.549,True,200,
dsllama-8b,22,28,2026-07-10T09:11:41.793936Z,2026-07-10T09:11:41.819542Z,25.606,True,200,
dsllama-8b,22,29,2026-07-10T09:11:42.293838Z,2026-07-10T09:11:42.322409Z,28.572,True,200,
dsllama-8b,22,30,2026-07-10T09:11:42.793852Z,2026-07-10T09:11:42.818436Z,24.584,True,200,
dsllama-8b,22,31,2026-07-10T09:11:43.293861Z,2026-07-10T09:11:43.324964Z,31.103,True,200,
dsllama-8b,22,32,2026-07-10T09:11:43.793864Z,2026-07-10T09:11:43.831498Z,37.634,True,200,
dsllama-8b,22,33,2026-07-10T09:11:44.293834Z,2026-07-10T09:11:44.322321Z,28.487,True,200,
dsllama-8b,22,34,2026-07-10T09:11:44.793890Z,2026-07-10T09:11:44.819864Z,25.974,True,200,
dsllama-8b,22,35,2026-07-10T09:11:45.293980Z,2026-07-10T09:11:45.324723Z,30.743,True,200,
dsllama-8b,22,36,2026-07-10T09:11:45.794021Z,2026-07-10T09:11:45.828249Z,34.228,True,200,
dsllama-8b,22,37,2026-07-10T09:11:46.293931Z,2026-07-10T09:11:46.321970Z,28.04,True,200,
dsllama-8b,22,38,2026-07-10T09:11:46.793909Z,2026-07-10T09:11:46.828225Z,34.316,True,200,
dsllama-8b,22,39,2026-07-10T09:11:47.293863Z,2026-07-10T09:11:47.325866Z,32.003,True,200,
dsllama-8b,22,40,2026-07-10T09:11:47.793871Z,2026-07-10T09:11:47.824167Z,30.296,True,200,
dsllama-8b,22,41,2026-07-10T09:11:48.293819Z,2026-07-10T09:11:48.328337Z,34.518,True,200,
dsllama-8b,22,42,2026-07-10T09:11:48.793851Z,2026-07-10T09:11:48.823884Z,30.033,True,200,
dsllama-8b,22,43,2026-07-10T09:11:49.293868Z,2026-07-10T09:11:49.329901Z,36.033,True,200,
dsllama-8b,22,44,2026-07-10T09:11:49.793842Z,2026-07-10T09:11:49.829021Z,35.179,True,200,
dsllama-8b,22,45,2026-07-10T09:11:50.293913Z,2026-07-10T09:11:50.319367Z,25.454,True,200,
dsllama-8b,22,46,2026-07-10T09:11:50.793962Z,2026-07-10T09:11:50.830251Z,36.289,True,200,
dsllama-8b,22,47,2026-07-10T09:11:51.293997Z,2026-07-10T09:11:51.323659Z,29.663,True,200,
dsllama-8b,22,48,2026-07-10T09:11:51.793909Z,2026-07-10T09:11:51.823443Z,29.534,True,200,
dsllama-8b,22,49,2026-07-10T09:11:52.293901Z,2026-07-10T09:11:52.323948Z,30.047,True,200,
dsllama-8b,22,50,2026-07-10T09:11:52.793912Z,2026-07-10T09:11:52.823593Z,29.681,True,200,
dsllama-8b,22,51,2026-07-10T09:11:53.293869Z,2026-07-10T09:11:53.325604Z,31.735,True,200,
dsllama-8b,22,52,2026-07-10T09:11:53.793814Z,2026-07-10T09:11:53.830877Z,37.063,True,200,
dsllama-8b,22,53,2026-07-10T09:11:54.294001Z,2026-07-10T09:11:54.329327Z,35.326,True,200,
dsllama-8b,22,54,2026-07-10T09:11:54.794007Z,2026-07-10T09:11:54.820332Z,26.325,True,200,
dsllama-8b,22,55,2026-07-10T09:11:55.293939Z,2026-07-10T09:11:55.325073Z,31.133,True,200,
dsllama-8b,22,56,2026-07-10T09:11:55.793900Z,2026-07-10T09:11:55.827519Z,33.619,True,200,
dsllama-8b,22,57,2026-07-10T09:11:56.293812Z,2026-07-10T09:11:56.325239Z,31.427,True,200,
dsllama-8b,22,58,2026-07-10T09:11:56.793856Z,2026-07-10T09:11:56.820265Z,26.409,True,200,
dsllama-8b,22,59,2026-07-10T09:11:57.293890Z,2026-07-10T09:11:57.319017Z,25.127,True,200,
dsllama-8b,22,60,2026-07-10T09:11:57.793863Z,2026-07-10T09:11:57.837276Z,43.413,True,200,
dsllama-8b,22,61,2026-07-10T09:11:58.294028Z,2026-07-10T09:12:01.074356Z,2780.329,True,200,
dsllama-8b,22,62,2026-07-10T09:11:58.793874Z,2026-07-10T09:12:01.074797Z,2280.923,True,200,
dsllama-8b,22,63,2026-07-10T09:11:59.293978Z,2026-07-10T09:11:59.299482Z,5.504,False,500,
dsllama-8b,22,64,2026-07-10T09:11:59.793934Z,2026-07-10T09:11:59.798638Z,4.704,False,500,
dsllama-8b,22,65,2026-07-10T09:12:00.293931Z,2026-07-10T09:12:00.298283Z,4.352,False,500,
dsllama-8b,22,66,2026-07-10T09:12:00.793918Z,2026-07-10T09:12:00.798818Z,4.901,False,500,
dsllama-8b,22,67,2026-07-10T09:12:01.294005Z,2026-07-10T09:12:01.324009Z,30.004,True,200,
dsllama-8b,22,68,2026-07-10T09:12:01.793837Z,2026-07-10T09:12:01.823350Z,29.514,True,200,
dsllama-8b,22,69,2026-07-10T09:12:02.293932Z,2026-07-10T09:12:02.319689Z,25.757,True,200,
dsllama-8b,22,70,2026-07-10T09:12:02.794009Z,2026-07-10T09:12:02.820004Z,25.994,True,200,
dsllama-8b,22,71,2026-07-10T09:12:03.293919Z,2026-07-10T09:12:03.318817Z,24.898,True,200,
dsllama-8b,22,72,2026-07-10T09:12:03.793846Z,2026-07-10T09:12:03.820598Z,26.751,True,200,
dsllama-8b,22,73,2026-07-10T09:12:04.293905Z,2026-07-10T09:12:04.319281Z,25.376,True,200,
dsllama-8b,22,74,2026-07-10T09:12:04.793976Z,2026-07-10T09:12:04.829535Z,35.559,True,200,
dsllama-8b,22,75,2026-07-10T09:12:05.293866Z,2026-07-10T09:12:05.325220Z,31.353,True,200,
dsllama-8b,22,76,2026-07-10T09:12:05.793868Z,2026-07-10T09:12:05.820173Z,26.305,True,200,
dsllama-8b,22,77,2026-07-10T09:12:06.293853Z,2026-07-10T09:12:06.330183Z,36.33,True,200,
dsllama-8b,22,78,2026-07-10T09:12:06.793983Z,2026-07-10T09:12:06.820565Z,26.582,True,200,
dsllama-8b,22,79,2026-07-10T09:12:07.293916Z,2026-07-10T09:12:07.325747Z,31.832,True,200,
dsllama-8b,22,80,2026-07-10T09:12:07.793951Z,2026-07-10T09:12:07.829274Z,35.324,True,200,
dsllama-8b,22,81,2026-07-10T09:12:08.293999Z,2026-07-10T09:12:08.321028Z,27.029,True,200,
dsllama-8b,22,82,2026-07-10T09:12:08.793987Z,2026-07-10T09:12:08.824204Z,30.217,True,200,
dsllama-8b,22,83,2026-07-10T09:12:09.293850Z,2026-07-10T09:12:09.320060Z,26.209,True,200,
dsllama-8b,22,84,2026-07-10T09:12:09.793903Z,2026-07-10T09:12:09.819432Z,25.529,True,200,
dsllama-8b,22,85,2026-07-10T09:12:10.293915Z,2026-07-10T09:12:10.331152Z,37.238,True,200,
dsllama-8b,22,86,2026-07-10T09:12:10.793878Z,2026-07-10T09:12:10.818604Z,24.726,True,200,
dsllama-8b,22,87,2026-07-10T09:12:11.293901Z,2026-07-10T09:12:11.319153Z,25.252,True,200,
dsllama-8b,22,88,2026-07-10T09:12:11.793792Z,2026-07-10T09:12:11.819693Z,25.901,True,200,
dsllama-8b,22,89,2026-07-10T09:12:12.293777Z,2026-07-10T09:12:12.329123Z,35.346,True,200,
dsllama-8b,22,90,2026-07-10T09:12:12.793858Z,2026-07-10T09:12:12.824675Z,30.817,True,200,
dsllama-8b,22,91,2026-07-10T09:12:13.293817Z,2026-07-10T09:12:13.319263Z,25.446,True,200,
dsllama-8b,22,92,2026-07-10T09:12:13.793821Z,2026-07-10T09:12:13.825077Z,31.256,True,200,
dsllama-8b,22,93,2026-07-10T09:12:14.293794Z,2026-07-10T09:12:14.329974Z,36.18,True,200,
dsllama-8b,22,94,2026-07-10T09:12:14.793789Z,2026-07-10T09:12:14.818483Z,24.693,True,200,
dsllama-8b,22,95,2026-07-10T09:12:15.293846Z,2026-07-10T09:12:15.319843Z,25.997,True,200,
dsllama-8b,22,96,2026-07-10T09:12:15.793807Z,2026-07-10T09:12:15.829304Z,35.497,True,200,
dsllama-8b,22,97,2026-07-10T09:12:16.293809Z,2026-07-10T09:12:16.329989Z,36.18,True,200,
dsllama-8b,22,98,2026-07-10T09:12:16.793781Z,2026-07-10T09:12:16.824948Z,31.168,True,200,
dsllama-8b,22,99,2026-07-10T09:12:17.293806Z,2026-07-10T09:12:17.322386Z,28.58,True,200,
dsllama-8b,22,100,2026-07-10T09:12:17.793866Z,2026-07-10T09:12:17.819544Z,25.678,True,200,
dsllama-8b,22,101,2026-07-10T09:12:18.293855Z,2026-07-10T09:12:18.321663Z,27.807,True,200,
dsllama-8b,22,102,2026-07-10T09:12:18.793788Z,2026-07-10T09:12:18.823559Z,29.772,True,200,
dsllama-8b,22,103,2026-07-10T09:12:19.293935Z,2026-07-10T09:12:19.326247Z,32.312,True,200,
dsllama-8b,22,104,2026-07-10T09:12:19.793895Z,2026-07-10T09:12:19.835380Z,41.485,True,200,
dsllama-8b,22,105,2026-07-10T09:12:20.293814Z,2026-07-10T09:12:20.318611Z,24.797,True,200,
dsllama-8b,22,106,2026-07-10T09:12:20.793912Z,2026-07-10T09:12:20.830208Z,36.295,True,200,
dsllama-8b,22,107,2026-07-10T09:12:21.293849Z,2026-07-10T09:12:21.318603Z,24.754,True,200,
dsllama-8b,22,108,2026-07-10T09:12:21.793862Z,2026-07-10T09:12:21.824049Z,30.187,True,200,
dsllama-8b,22,109,2026-07-10T09:12:22.293797Z,2026-07-10T09:12:22.329330Z,35.533,True,200,
dsllama-8b,22,110,2026-07-10T09:12:22.793800Z,2026-07-10T09:12:22.820056Z,26.257,True,200,
dsllama-8b,22,111,2026-07-10T09:12:23.293887Z,2026-07-10T09:12:23.324627Z,30.74,True,200,
dsllama-8b,22,112,2026-07-10T09:12:23.793897Z,2026-07-10T09:12:23.819127Z,25.23,True,200,
dsllama-8b,22,113,2026-07-10T09:12:24.293913Z,2026-07-10T09:12:24.327257Z,33.344,True,200,
