theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
13047.3,2670,0.8861423220973783,2366,304,6,0.24606741573033708
13051.666666666666,2671,0.8858105578435043,2366,305,6,0.24597529015350056
13064.4,2673,0.8858959970071081,2368,305,6,0.24579124579124578
13120.0,2748,0.87372634643377,2401,347,6,0.24781659388646288
13132.8,2775,0.8749549549549549,2428,347,6,0.2454054054054054
13188.333333333334,2776,0.8746397694524496,2428,348,6,0.24567723342939482
13256.666666666666,2779,0.8747750989564591,2431,348,6,0.24541201871176682
13325.0,2780,0.8744604316546762,2431,349,6,0.24568345323741006
13427.5,2781,0.8745055735346997,2432,349,6,0.2455951096727796
13495.833333333334,2785,0.8746858168761221,2436,349,6,0.2452423698384201
13530.0,2786,0.8747307968413496,2437,349,6,0.24515434314429288
13564.166666666666,2787,0.8747757445281665,2438,349,6,0.2450663796196627
13632.5,2788,0.8748206599713056,2439,349,6,0.24497847919655666
13700.833333333334,2791,0.8749552131852383,2442,349,6,0.24471515585811537
13769.166666666666,2792,0.875,2443,349,6,0.2446275071633238
13803.333333333334,2793,0.8750447547440029,2444,349,6,0.24453992123165055
13837.5,2795,0.875134168157424,2446,349,6,0.2443649373881932
13905.833333333334,2796,0.8751788268955651,2447,349,6,0.244277539341917
14076.666666666666,2797,0.8752234537003932,2448,349,6,0.24419020378977477
14213.333333333334,2800,0.8753571428571428,2451,349,6,0.24392857142857144
14691.666666666666,2801,0.8750446269189576,2451,350,6,0.24419850053552303
15714.9,2802,0.875089221984297,2452,350,6,0.24411134903640258
15732.0,2803,0.8751337852301107,2453,350,6,0.24402425972172673
15937.2,2804,0.8751783166904422,2454,350,6,0.24393723252496433
16039.8,2805,0.875222816399287,2455,350,6,0.24385026737967913
16142.4,2807,0.8753117206982544,2457,350,6,0.2436765229782686
16193.7,2808,0.8753561253561254,2458,350,6,0.24358974358974358
16210.8,2809,0.8754004983980064,2459,350,6,0.24350302598789605
16227.9,2811,0.8754891497687656,2461,350,6,0.24332977588046958
16262.1,2812,0.8755334281650071,2462,350,6,0.24324324324324326
16330.5,2813,0.8755776750799857,2463,350,6,0.2431567721293992
16331.666666666666,2814,0.8752665245202559,2463,351,6,0.24342572850035538
16364.7,2816,0.8753551136363636,2465,351,6,0.2432528409090909
16398.9,2818,0.8754435770049681,2467,351,6,0.24308019872249823
16416.0,2843,0.8765388673935983,2492,351,6,0.2409426661976785
16433.1,2847,0.8767123287671232,2496,351,6,0.24060414471373376
16450.2,2848,0.8767556179775281,2497,351,6,0.24051966292134833
16467.3,2850,0.8768421052631579,2499,351,6,0.24035087719298245
16501.5,2853,0.8769716088328076,2502,351,6,0.2400981423063442
16518.6,2855,0.8770577933450088,2504,351,6,0.23992994746059546
16569.9,2856,0.8771008403361344,2505,351,6,0.23984593837535015
17493.333333333332,2883,0.8688865764828304,2505,378,6,0.24696496704821366
19543.333333333332,2884,0.8689320388349514,2506,378,6,0.24687933425797504
19680.0,2936,0.8712534059945504,2558,378,6,0.24250681198910082
19816.666666666668,2937,0.8712972420837589,2559,378,6,0.24242424242424243
24053.333333333332,2943,0.8715596330275229,2565,378,6,0.2419300033978933
24087.5,2944,0.8716032608695652,2566,378,6,0.2418478260869565
24121.666666666668,2945,0.8716468590831918,2567,378,6,0.24176570458404076
24155.833333333332,2947,0.8717339667458432,2569,378,6,0.24160162877502545
24190.0,2948,0.8717774762550882,2570,378,6,0.24151967435549526
24224.166666666668,2950,0.871864406779661,2572,378,6,0.24135593220338983
24258.333333333332,2951,0.8719078278549645,2573,378,6,0.2412741443578448
24360.833333333332,2954,0.8720379146919431,2576,378,6,0.24102911306702776
24395.0,2955,0.8720812182741117,2577,378,6,0.24094754653130288
24429.166666666668,2956,0.8721244925575101,2578,378,6,0.2408660351826793
24531.666666666668,2957,0.8721677375718634,2579,378,6,0.2407845789651674
24600.0,2958,0.8722109533468559,2580,378,6,0.24070317782285328
24668.333333333332,2959,0.8722541399121325,2581,378,6,0.24062183169989862
24736.666666666668,2961,0.8723404255319149,2583,378,6,0.2404593042890915
24839.166666666668,2962,0.8723835246455098,2584,378,6,0.24037812288993923
24873.333333333332,2963,0.8724265946675667,2585,378,6,0.24029699628754642
24941.666666666668,2964,0.8724696356275303,2586,378,6,0.24021592442645073
25010.0,2965,0.8725126475548061,2587,378,6,0.24013490725126477
25146.666666666668,2969,0.8726844055237454,2591,378,6,0.23981138430447962
25283.333333333332,2970,0.8727272727272727,2592,378,6,0.23973063973063974
25351.666666666668,2972,0.8728129205921938,2594,378,6,0.2395693135935397
25420.0,2973,0.8728557013118062,2595,378,6,0.2394887319206189
25454.166666666668,2974,0.8728984532616005,2596,378,6,0.23940820443846672
25556.666666666668,2976,0.8729838709677419,2598,378,6,0.239247311827957
25625.0,2977,0.8730265367819953,2599,378,6,0.23916694659052737
25693.333333333332,2978,0.8730691739422431,2600,378,6,0.23908663532572197
25761.666666666668,2979,0.8731117824773413,2601,378,6,0.23900637797918764
25864.166666666668,2980,0.8731543624161073,2602,378,6,0.2389261744966443
25898.333333333332,2981,0.8731969137873197,2603,378,6,0.2388460248238846
25932.5,2983,0.8732819309420047,2605,378,6,0.23868588669125043
26000.833333333332,2985,0.8733668341708543,2607,378,6,0.23852596314907873
26069.166666666668,2987,0.8734516237027118,2609,378,6,0.23836625376632073
26137.5,2988,0.8734939759036144,2610,378,6,0.23828647925033467
26240.0,2991,0.8736208625877633,2613,378,6,0.2380474757606152
29520.0,2992,0.8736631016042781,2614,378,6,0.23796791443850268
29588.333333333332,2993,0.8737053123955897,2615,378,6,0.2378884062813231
29622.5,2994,0.87374749498998,2616,378,6,0.23780895123580495
29690.833333333332,2995,0.8737896494156928,2617,378,6,0.23772954924874792
29930.0,2996,0.8738317757009346,2618,378,6,0.2376502002670227
29964.166666666668,2997,0.8738738738738738,2619,378,6,0.2375709042375709
30169.166666666668,2998,0.8739159439626417,2620,378,6,0.23749166110740494
30237.5,2999,0.8739579859953318,2621,378,6,0.23741247082360786
30340.0,3000,0.874,2622,378,6,0.23733333333333334
30510.833333333332,3002,0.8740839440373085,2624,378,6,0.23717521652231846
30784.166666666668,3005,0.8742096505823628,2627,378,6,0.23693843594009983
30886.666666666668,3006,0.874251497005988,2628,378,6,0.2368596141051231
30920.833333333332,3007,0.8742933155969405,2629,378,6,0.23678084469571
31023.333333333332,3008,0.8743351063829787,2630,378,6,0.23670212765957446
31057.5,3009,0.8743768693918246,2631,378,6,0.23662346294449985
31091.666666666668,3010,0.8744186046511628,2632,378,6,0.23654485049833887
31125.833333333332,3011,0.8744603121886416,2633,378,6,0.2364662902690136
31262.5,3013,0.8745436442084301,2635,378,6,0.23630932625290407
31296.666666666668,3014,0.8745852687458527,2636,378,6,0.23623092236230922
31433.333333333332,3015,0.8746268656716418,2637,378,6,0.2361525704809287
31535.833333333332,3018,0.8747514910536779,2640,378,6,0.23591782637508282
31809.166666666668,3020,0.8748344370860928,2642,378,6,0.23576158940397351
31911.666666666668,3021,0.874875868917577,2643,378,6,0.2356835484938762
31980.0,3022,0.8749172733289212,2644,378,6,0.23560555923229648
32014.166666666668,3024,0.875,2646,378,6,0.23544973544973544
32082.5,3025,0.8750413223140496,2647,378,6,0.23537190082644627
32150.833333333332,3026,0.8750826173165895,2648,378,6,0.23529411764705882
32287.5,3027,0.8751238850346879,2649,378,6,0.23521638586058805
32321.666666666668,3028,0.8751651254953765,2650,378,6,0.23513870541611626
32355.833333333332,3029,0.875206338725652,2651,378,6,0.235061076262793
32424.166666666668,3030,0.8752475247524752,2652,378,6,0.23498349834983498
32526.666666666668,3033,0.8753709198813057,2655,378,6,0.23475107154632377
32629.166666666668,3035,0.8754530477759472,2657,378,6,0.23459637561779242
32663.333333333332,3037,0.8755350675008232,2659,378,6,0.2344418834376029
32697.5,3038,0.8755760368663594,2660,378,6,0.23436471362738645
32731.666666666668,3039,0.8756169792694966,2661,378,6,0.234287594603488
32765.833333333332,3040,0.8756578947368421,2662,378,6,0.23421052631578948
32800.0,3045,0.8758620689655172,2667,378,6,0.23382594417077177
