theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
2457.6,2888,0.8774238227146814,2534,354,8,0.22437673130193905
2466.133333333333,2889,0.877466251298027,2535,354,8,0.22429906542056074
2470.4,2890,0.8775086505190312,2536,354,8,0.22422145328719723
2483.2,2891,0.8775510204081632,2537,354,8,0.22414389484607403
2491.733333333333,2896,0.8767265193370166,2539,357,8,0.22375690607734808
2500.266666666667,2898,0.8764665286404417,2540,358,8,0.2236024844720497
2508.8,2900,0.8762068965517241,2541,359,8,0.22344827586206897
2517.3333333333335,2902,0.8756030323914542,2541,361,8,0.22329427980702962
2525.866666666667,2906,0.8743977976600138,2541,365,8,0.22298692360633174
2534.4,2907,0.8740970072239422,2541,366,8,0.22291021671826625
2542.9333333333334,2910,0.8731958762886598,2541,369,8,0.22268041237113403
2560.0,2912,0.873282967032967,2543,369,8,0.22252747252747251
2585.6,2914,0.8733699382292381,2545,369,8,0.22237474262182566
2594.133333333333,2917,0.8731573534453205,2547,370,8,0.2221460404525197
2598.4,2918,0.8728581220013708,2547,371,8,0.22206991089787526
2611.2,2922,0.8720054757015743,2548,374,8,0.22176591375770022
2619.733333333333,2923,0.8720492644543277,2549,374,8,0.2216900444748546
2628.266666666667,2926,0.8718386876281613,2551,375,8,0.22146274777853725
2645.3333333333335,2929,0.8709457152611813,2551,378,8,0.2212359166951178
2649.6,2930,0.8709897610921502,2552,378,8,0.221160409556314
2662.4,2933,0.8700988748721445,2552,381,8,0.22093419706784861
2679.4666666666667,2935,0.8698466780238501,2553,382,8,0.22078364565587735
2696.5333333333333,2936,0.8695504087193461,2553,383,8,0.22070844686648503
2713.6,2938,0.8689584751531654,2553,385,8,0.2205582028590878
2726.4,2939,0.8690030622660769,2554,385,8,0.22048315753657707
2730.6666666666665,3000,0.8576666666666667,2573,427,8,0.216
2747.733333333333,3006,0.8562874251497006,2574,432,8,0.2155688622754491
2764.8,3009,0.8557660352276504,2575,434,8,0.21535393818544366
2781.866666666667,3010,0.8554817275747508,2575,435,8,0.21528239202657806
2790.4,3012,0.8555776892430279,2577,435,8,0.2151394422310757
2798.9333333333334,3013,0.8552937271822104,2577,436,8,0.21506803849983405
2833.0666666666666,3014,0.8550099535500996,2577,437,8,0.2149966821499668
2850.133333333333,3016,0.855106100795756,2579,437,8,0.21485411140583555
2867.2,3022,0.8540701522170748,2581,441,8,0.21442753143613502
2901.3333333333335,3023,0.8541184254052266,2582,441,8,0.214356599404565
2918.4,3024,0.8538359788359788,2582,442,8,0.21428571428571427
2935.4666666666667,3025,0.8538842975206612,2583,442,8,0.21421487603305786
2944.0,3027,0.8536504790221341,2584,443,8,0.21407333994053518
2952.5333333333333,3029,0.8530868273357544,2584,445,8,0.2139319907560251
2969.6,3032,0.8522427440633246,2584,448,8,0.21372031662269128
3003.733333333333,3033,0.8519617540389054,2584,449,8,0.21364985163204747
3008.0,3034,0.8520105471324984,2585,449,8,0.21357943309162822
3020.8,3035,0.8517298187808896,2585,450,8,0.21350906095551894
3033.6,3036,0.8517786561264822,2586,450,8,0.2134387351778656
3037.866666666667,3038,0.8512179065174457,2586,452,8,0.21329822251481237
3084.8,3039,0.8509378084896347,2586,453,8,0.21322803553800593
3089.0666666666666,3040,0.8506578947368421,2586,454,8,0.2131578947368421
3106.133333333333,3042,0.8507560815253123,2588,454,8,0.21301775147928995
3123.2,3045,0.8505747126436781,2590,455,8,0.21280788177339902
3136.0,3046,0.850623768877216,2591,455,8,0.21273801707156928
3148.8,3047,0.85067279291106,2592,455,8,0.212668198227765
3157.3333333333335,3048,0.8503937007874016,2592,456,8,0.2125984251968504
3191.4666666666667,3051,0.8502130449033104,2594,457,8,0.21238938053097345
3200.0,3052,0.8502621231979031,2595,457,8,0.21231979030144169
3276.8,3113,0.8435592675875362,2626,487,8,0.20815933183424348
