theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
2308.5,1636,0.8789731051344744,1438,198,6,0.23899755501222494
2325.6,1637,0.8784361637141112,1438,199,6,0.2388515577275504
2330.6,1638,0.8785103785103785,1439,199,6,0.23870573870573872
2342.7,1639,0.8779743746186699,1439,200,6,0.23856009762050032
2357.5,1640,0.8774390243902439,1439,201,6,0.23841463414634145
2376.9,1641,0.8769043266301036,1439,202,6,0.23826934795856186
2391.6666666666665,1643,0.8758368837492392,1439,204,6,0.23797930614729154
2395.1,1644,0.8759124087591241,1440,204,6,0.23783454987834549
2411.1,1645,0.8753799392097265,1440,205,6,0.23768996960486322
2425.2,1646,0.8754556500607533,1441,205,6,0.23754556500607532
2425.8333333333335,1647,0.8749241044323012,1441,206,6,0.2374013357619915
2445.3,1648,0.8743932038834952,1441,207,6,0.23725728155339806
2460.0,1649,0.873862947240752,1441,208,6,0.23711340206185566
2462.4,1668,0.8639088729016786,1441,227,6,0.23441247002398083
2528.3333333333335,1669,0.8633912522468544,1441,228,6,0.23427201917315757
2562.5,1670,0.862874251497006,1441,229,6,0.2341317365269461
2596.6666666666665,1672,0.8618421052631579,1441,231,6,0.23385167464114834
2616.3,1673,0.8613269575612672,1441,232,6,0.2337118947997609
2633.4,1675,0.8602985074626865,1441,234,6,0.23343283582089552
2667.6,1676,0.8597852028639618,1441,235,6,0.23329355608591884
2699.1666666666665,1678,0.8587604290822408,1441,237,6,0.233015494636472
2701.8,1679,0.8582489577129243,1441,238,6,0.2328767123287671
2733.3333333333335,1681,0.8572278405710886,1441,240,6,0.23259964306960143
2736.0,1682,0.856718192627824,1441,241,6,0.232461355529132
2752.0,1714,0.8593932322053676,1473,241,6,0.23862310385064178
2753.1,1715,0.8588921282798834,1473,242,6,0.23848396501457725
2756.3,1716,0.8589743589743589,1474,242,6,0.23892773892773891
2760.6,1717,0.8590564938846826,1475,242,6,0.23937099592312172
2767.5,1719,0.8580570098894706,1475,244,6,0.23909249563699825
2769.2,1721,0.8582219639744335,1477,244,6,0.2399767576990122
2770.2,1723,0.857225769007545,1477,246,6,0.23969820081253626
2773.5,1724,0.857308584686775,1478,246,6,0.24013921113689096
2777.8,1725,0.8573913043478261,1479,246,6,0.24057971014492754
2795.0,1726,0.8574739281575898,1480,246,6,0.2410196987253766
