trace,arm,window_ts,model,node9_awake,node10_awake
t3,apa,2026-07-09T20:00:36Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:00:52Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:00:52Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:00:52Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:01:08Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:01:08Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:01:08Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:01:23Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:01:23Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:01:23Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:01:39Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:01:39Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:01:39Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:01:55Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:01:55Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:01:55Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:02:10Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:02:10Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:02:10Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:02:26Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:02:26Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:02:26Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:02:42Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:02:42Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:02:42Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:02:57Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:02:57Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:02:57Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:03:13Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:03:13Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:03:13Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:03:29Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:03:29Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:03:29Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:03:45Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:03:45Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:03:45Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:04:00Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:04:00Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:04:00Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:04:16Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:04:16Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:04:16Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:04:32Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:04:32Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:04:32Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:04:47Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:04:47Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:04:47Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:05:03Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:05:03Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:05:03Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:05:19Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:05:19Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:05:19Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:05:35Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:05:35Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:05:35Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:05:50Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:05:50Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:05:50Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:06:06Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:06:06Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:06:06Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:06:22Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:06:22Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:06:22Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:06:37Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:06:37Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:06:37Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:06:53Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:06:53Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:06:53Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:07:09Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:07:09Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:07:09Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:07:24Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:07:24Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:07:24Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:07:40Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:07:40Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:07:40Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:07:56Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:07:56Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:07:56Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:08:11Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:08:11Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:08:11Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:08:27Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:08:27Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:08:27Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:08:43Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:08:43Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:08:43Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:08:59Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:08:59Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:08:59Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:09:14Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:09:14Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:09:14Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:09:30Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:09:30Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:09:30Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:09:46Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:09:46Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:09:46Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:10:01Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:10:01Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:10:01Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:10:17Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:10:17Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:10:17Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:10:33Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:10:33Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:10:33Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:52:54Z,dsllama-8b,1,1
t3,tre,2026-07-09T17:52:54Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:52:54Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:53:10Z,dsllama-8b,1,1
t3,tre,2026-07-09T17:53:10Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:53:10Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:53:25Z,dsllama-8b,1,1
t3,tre,2026-07-09T17:53:25Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:53:25Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:53:41Z,dsllama-8b,1,1
t3,tre,2026-07-09T17:53:41Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:53:41Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:53:57Z,dsllama-8b,1,1
t3,tre,2026-07-09T17:53:57Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:53:57Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:54:12Z,dsllama-8b,1,1
t3,tre,2026-07-09T17:54:12Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:54:12Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:54:28Z,dsllama-8b,1,1
t3,tre,2026-07-09T17:54:28Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:54:28Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:54:44Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:54:44Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:54:44Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:54:59Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:54:59Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:54:59Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:55:15Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:55:15Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:55:15Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:55:31Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:55:31Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:55:31Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:55:46Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:55:46Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:55:46Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:56:02Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:56:02Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:56:02Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:56:18Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:56:18Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:56:18Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:56:33Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:56:33Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:56:33Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:56:49Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:56:49Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:56:49Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:57:05Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:57:05Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:57:05Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:57:20Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:57:20Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:57:20Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:57:36Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:57:36Z,dsqwen-7b,0,1
t3,tre,2026-07-09T17:57:36Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:57:52Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:57:52Z,dsqwen-7b,2,1
t3,tre,2026-07-09T17:57:52Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:58:07Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:58:07Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:58:07Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:58:23Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:58:23Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:58:23Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:58:39Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:58:39Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:58:39Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:58:54Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:58:54Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:58:54Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:59:10Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:59:10Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:59:10Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:59:26Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:59:26Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:59:26Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:59:41Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:59:41Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:59:41Z,dsqwen-14b,0,1
t3,tre,2026-07-09T17:59:57Z,dsllama-8b,0,1
t3,tre,2026-07-09T17:59:57Z,dsqwen-7b,3,1
t3,tre,2026-07-09T17:59:57Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:00:13Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:00:13Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:00:13Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:00:28Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:00:28Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:00:28Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:00:44Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:00:44Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:00:44Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:01:00Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:01:00Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:01:00Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:01:15Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:01:15Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:01:15Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:01:31Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:01:31Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:01:31Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:01:47Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:01:47Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:01:47Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:02:02Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:02:02Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:02:02Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:02:18Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:02:18Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:02:18Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:02:34Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:02:34Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:02:34Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:02:49Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:02:49Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:02:49Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:03:05Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:03:05Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:03:05Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:03:21Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:03:21Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:03:21Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:03:36Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:03:36Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:03:36Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:03:52Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:03:52Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:03:52Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:04:08Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:04:08Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:04:08Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:04:23Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:04:23Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:04:23Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:04:39Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:04:39Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:04:39Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:04:54Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:04:54Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:04:54Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:05:10Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:05:10Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:05:10Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:05:26Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:05:26Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:05:26Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:05:41Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:05:41Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:05:41Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:05:57Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:05:57Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:05:57Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:06:13Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:06:13Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:06:13Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:06:28Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:06:28Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:06:28Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:06:44Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:06:44Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:06:44Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:06:59Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:06:59Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:06:59Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:07:15Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:07:15Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:07:15Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:07:31Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:07:31Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:07:31Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:07:46Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:07:46Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:07:46Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:08:02Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:08:02Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:08:02Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:08:18Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:08:18Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:08:18Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:08:33Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:08:33Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:08:33Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:08:49Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:08:49Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:08:49Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:09:04Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:09:04Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:09:04Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:09:20Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:09:20Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:09:20Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:09:36Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:09:36Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:09:36Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:09:51Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:09:51Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:09:51Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:10:07Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:10:07Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:10:07Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:10:23Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:10:23Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:10:23Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:10:38Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:10:38Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:10:38Z,dsqwen-14b,0,1
t3,tre,2026-07-09T18:10:54Z,dsllama-8b,0,1
t3,tre,2026-07-09T18:10:54Z,dsqwen-7b,3,1
t3,tre,2026-07-09T18:10:54Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:12:07Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:12:07Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:12:07Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:12:23Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:12:23Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:12:23Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:12:39Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:12:39Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:12:39Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:12:54Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:12:54Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:12:54Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:13:10Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:13:10Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:13:10Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:13:26Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:13:26Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:13:26Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:13:41Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:13:41Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:13:41Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:13:57Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:13:57Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:13:57Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:14:13Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:14:13Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:14:13Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:14:29Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:14:29Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:14:29Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:14:44Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:14:44Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:14:44Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:15:00Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:15:00Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:15:00Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:15:16Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:15:16Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:15:16Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:15:31Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:15:31Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:15:31Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:15:47Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:15:47Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:15:47Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:16:03Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:16:03Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:16:03Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:16:18Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:16:18Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:16:18Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:16:34Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:16:34Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:16:34Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:16:50Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:16:50Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:16:50Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:17:06Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:17:06Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:17:06Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:17:21Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:17:21Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:17:21Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:17:37Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:17:37Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:17:37Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:17:53Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:17:53Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:17:53Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:18:08Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:18:08Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:18:08Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:18:24Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:18:24Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:18:24Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:18:40Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:18:40Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:18:40Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:18:56Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:18:56Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:18:56Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:19:11Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:19:11Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:19:11Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:19:27Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:19:27Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:19:27Z,dsqwen-14b,0,1
t4,apa,2026-07-09T20:19:43Z,dsllama-8b,0,1
t4,apa,2026-07-09T20:19:43Z,dsqwen-7b,0,1
t4,apa,2026-07-09T20:19:43Z,dsqwen-14b,0,1
